student_id,section_id,course_title,subject,course_num,section_num,credits,grade
15636,2259,Cont Dance Technique&Theory I,741 DANCE,111,001,3,A
17590,2259,Cont Dance Technique&Theory I,741 DANCE,111,001,3,A
17947,2259,Cont Dance Technique&Theory I,741 DANCE,111,001,3,A
19950,2259,Cont Dance Technique&Theory I,741 DANCE,111,001,3,A
15976,2263,Hip-Hop Dance Tech&Theory1,741 DANCE,115,001,3,A
18922,2263,Hip-Hop Dance Tech&Theory1,741 DANCE,115,001,3,BC
17528,2263,Hip-Hop Dance Tech&Theory1,741 DANCE,115,001,3,A
19664,2263,Hip-Hop Dance Tech&Theory1,741 DANCE,115,001,3,AB
18785,2263,Hip-Hop Dance Tech&Theory1,741 DANCE,115,001,3,AB
17525,2263,Hip-Hop Dance Tech&Theory1,741 DANCE,115,001,3,A
18708,2263,Hip-Hop Dance Tech&Theory1,741 DANCE,115,001,3,A
17779,2263,Hip-Hop Dance Tech&Theory1,741 DANCE,115,001,3,A
19047,2263,Hip-Hop Dance Tech&Theory1,741 DANCE,115,001,3,A
19338,2263,Hip-Hop Dance Tech&Theory1,741 DANCE,115,001,3,F
18946,2263,Hip-Hop Dance Tech&Theory1,741 DANCE,115,001,3,A
17424,2263,Hip-Hop Dance Tech&Theory1,741 DANCE,115,001,3,A
15766,2263,Hip-Hop Dance Tech&Theory1,741 DANCE,115,001,3,A
16279,2263,Hip-Hop Dance Tech&Theory1,741 DANCE,115,001,3,F
17860,2263,Hip-Hop Dance Tech&Theory1,741 DANCE,115,001,3,C
18443,2263,Hip-Hop Dance Tech&Theory1,741 DANCE,115,001,3,A
16058,2263,Hip-Hop Dance Tech&Theory1,741 DANCE,115,001,3,A
17856,2263,Hip-Hop Dance Tech&Theory1,741 DANCE,115,001,3,A
17006,2263,Hip-Hop Dance Tech&Theory1,741 DANCE,115,001,3,A
15936,2263,Hip-Hop Dance Tech&Theory1,741 DANCE,115,001,3,A
17321,2263,Hip-Hop Dance Tech&Theory1,741 DANCE,115,001,3,A
18678,2263,Hip-Hop Dance Tech&Theory1,741 DANCE,115,001,3,AB
19277,2263,Hip-Hop Dance Tech&Theory1,741 DANCE,115,001,3,B
19220,2263,Hip-Hop Dance Tech&Theory1,741 DANCE,115,001,3,A
18086,2263,Hip-Hop Dance Tech&Theory1,741 DANCE,115,001,3,A
16097,2287,Contemp Dance Tech & Th III,741 DANCE,211,001,3,AB
18486,2287,Contemp Dance Tech & Th III,741 DANCE,211,001,3,A
15872,2287,Contemp Dance Tech & Th III,741 DANCE,211,001,3,A
17791,2287,Contemp Dance Tech & Th III,741 DANCE,211,001,3,A
18755,2287,Contemp Dance Tech & Th III,741 DANCE,211,001,3,A
16248,2287,Contemp Dance Tech & Th III,741 DANCE,211,001,3,A
18600,2287,Contemp Dance Tech & Th III,741 DANCE,211,001,3,AB
18795,2287,Contemp Dance Tech & Th III,741 DANCE,211,001,3,A
19699,2287,Contemp Dance Tech & Th III,741 DANCE,211,001,3,A
16745,2287,Contemp Dance Tech & Th III,741 DANCE,211,001,3,A
19411,2287,Contemp Dance Tech & Th III,741 DANCE,211,001,3,A
17393,2287,Contemp Dance Tech & Th III,741 DANCE,211,001,3,AB
17631,2287,Contemp Dance Tech & Th III,741 DANCE,211,001,3,A
20011,2287,Contemp Dance Tech & Th III,741 DANCE,211,001,3,A
18134,2287,Contemp Dance Tech & Th III,741 DANCE,211,001,3,A
19624,2287,Contemp Dance Tech & Th III,741 DANCE,211,001,3,A
18900,2287,Contemp Dance Tech & Th III,741 DANCE,211,001,3,A
17767,2287,Contemp Dance Tech & Th III,741 DANCE,211,001,3,BC
15828,2287,Contemp Dance Tech & Th III,741 DANCE,211,001,3,A
18070,2287,Contemp Dance Tech & Th III,741 DANCE,211,001,3,A
17557,2287,Contemp Dance Tech & Th III,741 DANCE,211,001,3,A
18209,2287,Contemp Dance Tech & Th III,741 DANCE,211,001,3,A
19030,2287,Contemp Dance Tech & Th III,741 DANCE,211,001,3,A
18259,2287,Contemp Dance Tech & Th III,741 DANCE,211,001,3,A
18788,2287,Contemp Dance Tech & Th III,741 DANCE,211,001,3,A
25232,2879,Intro to Electric Drive Sys,320 ECE,411,003,3,AB
25764,2879,Intro to Electric Drive Sys,320 ECE,411,003,3,S
24966,2879,Intro to Electric Drive Sys,320 ECE,411,003,3,A
26431,2879,Intro to Electric Drive Sys,320 ECE,411,003,3,A
23105,2879,Intro to Electric Drive Sys,320 ECE,411,003,3,B
26135,2879,Intro to Electric Drive Sys,320 ECE,411,003,3,AB
24871,2879,Intro to Electric Drive Sys,320 ECE,411,003,3,A
24779,2879,Intro to Electric Drive Sys,320 ECE,411,003,3,A
22486,2879,Intro to Electric Drive Sys,320 ECE,411,003,3,A
26188,2879,Intro to Electric Drive Sys,320 ECE,411,003,3,A
24718,2879,Intro to Electric Drive Sys,320 ECE,411,003,3,A
22456,2879,Intro to Electric Drive Sys,320 ECE,411,003,3,B
21736,2879,Intro to Electric Drive Sys,320 ECE,411,003,3,A
24117,2879,Intro to Electric Drive Sys,320 ECE,411,003,3,A
23011,2879,Intro to Electric Drive Sys,320 ECE,411,003,3,A
23089,2879,Intro to Electric Drive Sys,320 ECE,411,003,3,A
21887,2879,Intro to Electric Drive Sys,320 ECE,411,003,3,A
22686,2879,Intro to Electric Drive Sys,320 ECE,411,003,3,A
26997,2879,Intro to Electric Drive Sys,320 ECE,411,003,3,AB
24501,2879,Intro to Electric Drive Sys,320 ECE,411,003,3,A
24371,2879,Intro to Electric Drive Sys,320 ECE,411,003,3,A
24215,2879,Intro to Electric Drive Sys,320 ECE,411,003,3,A
25693,2879,Intro to Electric Drive Sys,320 ECE,411,003,3,A
25106,2879,Intro to Electric Drive Sys,320 ECE,411,003,3,A
22514,2879,Intro to Electric Drive Sys,320 ECE,411,003,3,AB
24188,3523,Polymeric Materials,636 MS&E,421,001,3,BC
25291,3523,Polymeric Materials,636 MS&E,421,001,3,BC
23920,3523,Polymeric Materials,636 MS&E,421,001,3,AB
24394,3523,Polymeric Materials,636 MS&E,421,001,3,A
21903,3523,Polymeric Materials,636 MS&E,421,001,3,A
21528,3523,Polymeric Materials,636 MS&E,421,001,3,B
25689,3523,Polymeric Materials,636 MS&E,421,001,3,A
25724,3523,Polymeric Materials,636 MS&E,421,001,3,B
24227,3523,Polymeric Materials,636 MS&E,421,001,3,B
25991,3523,Polymeric Materials,636 MS&E,421,001,3,AB
25769,3523,Polymeric Materials,636 MS&E,421,001,3,S
23412,3523,Polymeric Materials,636 MS&E,421,001,3,B
24134,3523,Polymeric Materials,636 MS&E,421,001,3,BC
24050,3523,Polymeric Materials,636 MS&E,421,001,3,C
21560,3523,Polymeric Materials,636 MS&E,421,001,3,B
21467,3523,Polymeric Materials,636 MS&E,421,001,3,AB
26146,3523,Polymeric Materials,636 MS&E,421,001,3,BC
27062,3523,Polymeric Materials,636 MS&E,421,001,3,A
25609,3523,Polymeric Materials,636 MS&E,421,001,3,BC
21854,3523,Polymeric Materials,636 MS&E,421,001,3,B
24745,3523,Polymeric Materials,636 MS&E,421,001,3,BC
24832,3523,Polymeric Materials,636 MS&E,421,001,3,AB
22919,3523,Polymeric Materials,636 MS&E,421,001,3,B
24116,3523,Polymeric Materials,636 MS&E,421,001,3,BC
21531,3523,Polymeric Materials,636 MS&E,421,001,3,C
24008,3614,Nuclear Instrumentation Lab,684 NE,427,001,3,A
22927,3614,Nuclear Instrumentation Lab,684 NE,427,001,3,A
22634,3614,Nuclear Instrumentation Lab,684 NE,427,001,3,B
27038,3614,Nuclear Instrumentation Lab,684 NE,427,001,3,A
25095,3614,Nuclear Instrumentation Lab,684 NE,427,001,3,AB
26508,3614,Nuclear Instrumentation Lab,684 NE,427,001,3,A
22236,3614,Nuclear Instrumentation Lab,684 NE,427,001,3,A
22704,3614,Nuclear Instrumentation Lab,684 NE,427,001,3,AB
26730,3614,Nuclear Instrumentation Lab,684 NE,427,001,3,A
22992,3614,Nuclear Instrumentation Lab,684 NE,427,001,3,A
26421,3614,Nuclear Instrumentation Lab,684 NE,427,001,3,A
25484,3614,Nuclear Instrumentation Lab,684 NE,427,001,3,A
21638,3614,Nuclear Instrumentation Lab,684 NE,427,001,3,A
22273,3614,Nuclear Instrumentation Lab,684 NE,427,001,3,A
24484,3614,Nuclear Instrumentation Lab,684 NE,427,001,3,A
26662,3614,Nuclear Instrumentation Lab,684 NE,427,001,3,AB
24582,3614,Nuclear Instrumentation Lab,684 NE,427,001,3,A
25226,3614,Nuclear Instrumentation Lab,684 NE,427,001,3,AB
25099,3614,Nuclear Instrumentation Lab,684 NE,427,001,3,AB
22062,3614,Nuclear Instrumentation Lab,684 NE,427,001,3,A
26086,3614,Nuclear Instrumentation Lab,684 NE,427,001,3,AB
25435,3614,Nuclear Instrumentation Lab,684 NE,427,001,3,A
23209,3614,Nuclear Instrumentation Lab,684 NE,427,001,3,AB
23968,3614,Nuclear Instrumentation Lab,684 NE,427,001,3,A
24072,3614,Nuclear Instrumentation Lab,684 NE,427,001,3,AB
29300,3875,Renewable Energy Systems,360 ENVIRST,367,001,3,A
29374,3875,Renewable Energy Systems,360 ENVIRST,367,001,3,AB
29330,3875,Renewable Energy Systems,360 ENVIRST,367,001,3,A
29165,3875,Renewable Energy Systems,360 ENVIRST,367,001,3,A
29092,3875,Renewable Energy Systems,360 ENVIRST,367,001,3,A
29038,3875,Renewable Energy Systems,360 ENVIRST,367,001,3,A
29254,3875,Renewable Energy Systems,360 ENVIRST,367,001,3,A
29131,3875,Renewable Energy Systems,360 ENVIRST,367,001,3,A
28998,3875,Renewable Energy Systems,360 ENVIRST,367,001,3,A
28963,3875,Renewable Energy Systems,360 ENVIRST,367,001,3,A
29211,3875,Renewable Energy Systems,360 ENVIRST,367,001,3,A
29339,3875,Renewable Energy Systems,360 ENVIRST,367,001,3,A
29088,3875,Renewable Energy Systems,360 ENVIRST,367,001,3,AB
29032,3875,Renewable Energy Systems,360 ENVIRST,367,001,3,A
29177,3875,Renewable Energy Systems,360 ENVIRST,367,001,3,A
29284,3875,Renewable Energy Systems,360 ENVIRST,367,001,3,A
28956,3875,Renewable Energy Systems,360 ENVIRST,367,001,3,B
29341,3875,Renewable Energy Systems,360 ENVIRST,367,001,3,BC
29392,3875,Renewable Energy Systems,360 ENVIRST,367,001,3,A
29150,3875,Renewable Energy Systems,360 ENVIRST,367,001,3,A
29324,3875,Renewable Energy Systems,360 ENVIRST,367,001,3,A
29132,3875,Renewable Energy Systems,360 ENVIRST,367,001,3,A
28982,3875,Renewable Energy Systems,360 ENVIRST,367,001,3,A
29013,3875,Renewable Energy Systems,360 ENVIRST,367,001,3,A
29025,3875,Renewable Energy Systems,360 ENVIRST,367,001,3,A
58545,4015,The Black Arts Movement,106 AFROAMER,338,001,3,I
38021,4015,The Black Arts Movement,106 AFROAMER,338,001,3,A
43735,4015,The Black Arts Movement,106 AFROAMER,338,001,3,A
45828,4015,The Black Arts Movement,106 AFROAMER,338,001,3,A
62043,4015,The Black Arts Movement,106 AFROAMER,338,001,3,A
53083,4015,The Black Arts Movement,106 AFROAMER,338,001,3,A
36593,4015,The Black Arts Movement,106 AFROAMER,338,001,3,A
43349,4015,The Black Arts Movement,106 AFROAMER,338,001,3,A
36830,4015,The Black Arts Movement,106 AFROAMER,338,001,3,A
56705,4015,The Black Arts Movement,106 AFROAMER,338,001,3,A
40761,4015,The Black Arts Movement,106 AFROAMER,338,001,3,A
41610,4015,The Black Arts Movement,106 AFROAMER,338,001,3,A
38555,4015,The Black Arts Movement,106 AFROAMER,338,001,3,A
55371,4015,The Black Arts Movement,106 AFROAMER,338,001,3,A
50363,4015,The Black Arts Movement,106 AFROAMER,338,001,3,A
42861,4015,The Black Arts Movement,106 AFROAMER,338,001,3,A
58464,4015,The Black Arts Movement,106 AFROAMER,338,001,3,A
52257,4015,The Black Arts Movement,106 AFROAMER,338,001,3,A
40371,4015,The Black Arts Movement,106 AFROAMER,338,001,3,A
35432,4015,The Black Arts Movement,106 AFROAMER,338,001,3,A
37637,4015,The Black Arts Movement,106 AFROAMER,338,001,3,A
45002,4015,The Black Arts Movement,106 AFROAMER,338,001,3,D
37274,4015,The Black Arts Movement,106 AFROAMER,338,001,3,A
42215,4015,The Black Arts Movement,106 AFROAMER,338,001,3,A
37241,4015,The Black Arts Movement,106 AFROAMER,338,001,3,A
37371,4355,General Botany,205 BIOLOGY,130,001,3,A
45050,4355,General Botany,205 BIOLOGY,130,001,3,AB
51481,4355,General Botany,205 BIOLOGY,130,001,3,D
46167,4355,General Botany,205 BIOLOGY,130,001,3,BC
38316,4355,General Botany,205 BIOLOGY,130,001,3,B
36726,4355,General Botany,205 BIOLOGY,130,001,3,B
41313,4355,General Botany,205 BIOLOGY,130,001,3,A
57330,4355,General Botany,205 BIOLOGY,130,001,3,A
56434,4355,General Botany,205 BIOLOGY,130,001,3,B
62622,4355,General Botany,205 BIOLOGY,130,001,3,A
63061,4355,General Botany,205 BIOLOGY,130,001,3,AB
59304,4355,General Botany,205 BIOLOGY,130,001,3,A
35437,4355,General Botany,205 BIOLOGY,130,001,3,B
38490,4355,General Botany,205 BIOLOGY,130,001,3,A
58480,4355,General Botany,205 BIOLOGY,130,001,3,A
60770,4355,General Botany,205 BIOLOGY,130,001,3,A
54615,4355,General Botany,205 BIOLOGY,130,001,3,A
46841,4355,General Botany,205 BIOLOGY,130,001,3,B
40926,4355,General Botany,205 BIOLOGY,130,001,3,A
56693,4355,General Botany,205 BIOLOGY,130,001,3,C
48299,4355,General Botany,205 BIOLOGY,130,001,3,B
47064,4355,General Botany,205 BIOLOGY,130,001,3,B
50076,4355,General Botany,205 BIOLOGY,130,001,3,A
61058,4355,General Botany,205 BIOLOGY,130,001,3,A
55628,4355,General Botany,205 BIOLOGY,130,001,3,A
51381,4804,Topics: Film and Media Studies,250 COMARTS,313,003,3,AB
44242,4804,Topics: Film and Media Studies,250 COMARTS,313,003,3,B
44437,4804,Topics: Film and Media Studies,250 COMARTS,313,003,3,B
64851,4804,Topics: Film and Media Studies,250 COMARTS,313,003,3,AB
48877,4804,Topics: Film and Media Studies,250 COMARTS,313,003,3,AB
41700,4804,Topics: Film and Media Studies,250 COMARTS,313,003,3,AB
56165,4804,Topics: Film and Media Studies,250 COMARTS,313,003,3,A
56953,4804,Topics: Film and Media Studies,250 COMARTS,313,003,3,AB
46158,4804,Topics: Film and Media Studies,250 COMARTS,313,003,3,A
58106,4804,Topics: Film and Media Studies,250 COMARTS,313,003,3,AB
60737,4804,Topics: Film and Media Studies,250 COMARTS,313,003,3,AB
59463,4804,Topics: Film and Media Studies,250 COMARTS,313,003,3,AB
37159,4804,Topics: Film and Media Studies,250 COMARTS,313,003,3,AB
58288,4804,Topics: Film and Media Studies,250 COMARTS,313,003,3,A
46840,4804,Topics: Film and Media Studies,250 COMARTS,313,003,3,AB
38248,4804,Topics: Film and Media Studies,250 COMARTS,313,003,3,A
61474,4804,Topics: Film and Media Studies,250 COMARTS,313,003,3,A
49360,4804,Topics: Film and Media Studies,250 COMARTS,313,003,3,A
60972,4804,Topics: Film and Media Studies,250 COMARTS,313,003,3,A
52727,4804,Topics: Film and Media Studies,250 COMARTS,313,003,3,A
44427,4804,Topics: Film and Media Studies,250 COMARTS,313,003,3,A
52084,4804,Topics: Film and Media Studies,250 COMARTS,313,003,3,AB
63651,4804,Topics: Film and Media Studies,250 COMARTS,313,003,3,AB
53318,4804,Topics: Film and Media Studies,250 COMARTS,313,003,3,AB
58964,4804,Topics: Film and Media Studies,250 COMARTS,313,003,3,AB
60302,5004,Introducing Comp Sci to K-12,266 COMPSCI,402,001,3,A
46219,5004,Introducing Comp Sci to K-12,266 COMPSCI,402,001,3,A
39429,5004,Introducing Comp Sci to K-12,266 COMPSCI,402,001,3,B
64402,5004,Introducing Comp Sci to K-12,266 COMPSCI,402,001,3,AB
61201,5004,Introducing Comp Sci to K-12,266 COMPSCI,402,001,3,A
51962,5004,Introducing Comp Sci to K-12,266 COMPSCI,402,001,3,A
63317,5004,Introducing Comp Sci to K-12,266 COMPSCI,402,001,3,A
52522,5004,Introducing Comp Sci to K-12,266 COMPSCI,402,001,3,A
52801,5004,Introducing Comp Sci to K-12,266 COMPSCI,402,001,3,A
53000,5004,Introducing Comp Sci to K-12,266 COMPSCI,402,001,3,AB
58868,5004,Introducing Comp Sci to K-12,266 COMPSCI,402,001,3,AB
43907,5004,Introducing Comp Sci to K-12,266 COMPSCI,402,001,3,A
43836,5004,Introducing Comp Sci to K-12,266 COMPSCI,402,001,3,A
35817,5004,Introducing Comp Sci to K-12,266 COMPSCI,402,001,3,A
58276,5004,Introducing Comp Sci to K-12,266 COMPSCI,402,001,3,A
42470,5004,Introducing Comp Sci to K-12,266 COMPSCI,402,001,3,A
41218,5004,Introducing Comp Sci to K-12,266 COMPSCI,402,001,3,A
48656,5004,Introducing Comp Sci to K-12,266 COMPSCI,402,001,3,A
60056,5004,Introducing Comp Sci to K-12,266 COMPSCI,402,001,3,A
52134,5004,Introducing Comp Sci to K-12,266 COMPSCI,402,001,3,A
59496,5004,Introducing Comp Sci to K-12,266 COMPSCI,402,001,3,A
34887,5004,Introducing Comp Sci to K-12,266 COMPSCI,402,001,3,A
40364,5004,Introducing Comp Sci to K-12,266 COMPSCI,402,001,3,A
55455,5004,Introducing Comp Sci to K-12,266 COMPSCI,402,001,3,B
43068,5004,Introducing Comp Sci to K-12,266 COMPSCI,402,001,3,A
63760,5512,Modern American Literature,352 ENGL,169,003,3,A
58926,5512,Modern American Literature,352 ENGL,169,003,3,A
57461,5512,Modern American Literature,352 ENGL,169,003,3,A
35396,5512,Modern American Literature,352 ENGL,169,003,3,A
57185,5512,Modern American Literature,352 ENGL,169,003,3,B
51866,5512,Modern American Literature,352 ENGL,169,003,3,A
40528,5512,Modern American Literature,352 ENGL,169,003,3,A
53836,5512,Modern American Literature,352 ENGL,169,003,3,A
38336,5512,Modern American Literature,352 ENGL,169,003,3,A
50640,5512,Modern American Literature,352 ENGL,169,003,3,A
41114,5512,Modern American Literature,352 ENGL,169,003,3,A
35200,5512,Modern American Literature,352 ENGL,169,003,3,A
46961,5512,Modern American Literature,352 ENGL,169,003,3,A
46905,5512,Modern American Literature,352 ENGL,169,003,3,A
51589,5512,Modern American Literature,352 ENGL,169,003,3,A
64333,5512,Modern American Literature,352 ENGL,169,003,3,A
37481,5512,Modern American Literature,352 ENGL,169,003,3,A
42145,5512,Modern American Literature,352 ENGL,169,003,3,A
49499,5512,Modern American Literature,352 ENGL,169,003,3,A
46276,5512,Modern American Literature,352 ENGL,169,003,3,AB
53132,5512,Modern American Literature,352 ENGL,169,003,3,A
60190,5512,Modern American Literature,352 ENGL,169,003,3,A
48524,5512,Modern American Literature,352 ENGL,169,003,3,A
44967,5512,Modern American Literature,352 ENGL,169,003,3,B
42268,5512,Modern American Literature,352 ENGL,169,003,3,A
59787,5526,Literature and Popular Culture,352 ENGL,177,003,3,A
37908,5526,Literature and Popular Culture,352 ENGL,177,003,3,A
50628,5526,Literature and Popular Culture,352 ENGL,177,003,3,AB
47025,5526,Literature and Popular Culture,352 ENGL,177,003,3,A
55283,5526,Literature and Popular Culture,352 ENGL,177,003,3,AB
52456,5526,Literature and Popular Culture,352 ENGL,177,003,3,AB
46168,5526,Literature and Popular Culture,352 ENGL,177,003,3,AB
38338,5526,Literature and Popular Culture,352 ENGL,177,003,3,A
39316,5526,Literature and Popular Culture,352 ENGL,177,003,3,AB
56835,5526,Literature and Popular Culture,352 ENGL,177,003,3,AB
50863,5526,Literature and Popular Culture,352 ENGL,177,003,3,AB
59810,5526,Literature and Popular Culture,352 ENGL,177,003,3,A
63423,5526,Literature and Popular Culture,352 ENGL,177,003,3,A
56626,5526,Literature and Popular Culture,352 ENGL,177,003,3,AB
63090,5526,Literature and Popular Culture,352 ENGL,177,003,3,A
35762,5526,Literature and Popular Culture,352 ENGL,177,003,3,AB
52279,5526,Literature and Popular Culture,352 ENGL,177,003,3,A
43533,5526,Literature and Popular Culture,352 ENGL,177,003,3,A
41269,5526,Literature and Popular Culture,352 ENGL,177,003,3,A
43973,5526,Literature and Popular Culture,352 ENGL,177,003,3,A
60625,5526,Literature and Popular Culture,352 ENGL,177,003,3,AB
55191,5526,Literature and Popular Culture,352 ENGL,177,003,3,C
59507,5526,Literature and Popular Culture,352 ENGL,177,003,3,AB
51078,5526,Literature and Popular Culture,352 ENGL,177,003,3,AB
43538,5526,Literature and Popular Culture,352 ENGL,177,003,3,AB
48435,5586,Figure(s) in Lit before 1800,352 ENGL,422,001,3,A
41090,5586,Figure(s) in Lit before 1800,352 ENGL,422,001,3,A
64999,5586,Figure(s) in Lit before 1800,352 ENGL,422,001,3,A
57052,5586,Figure(s) in Lit before 1800,352 ENGL,422,001,3,A
36686,5586,Figure(s) in Lit before 1800,352 ENGL,422,001,3,A
65229,5586,Figure(s) in Lit before 1800,352 ENGL,422,001,3,A
39217,5586,Figure(s) in Lit before 1800,352 ENGL,422,001,3,AB
53790,5586,Figure(s) in Lit before 1800,352 ENGL,422,001,3,A
45846,5586,Figure(s) in Lit before 1800,352 ENGL,422,001,3,A
50561,5586,Figure(s) in Lit before 1800,352 ENGL,422,001,3,A
55369,5586,Figure(s) in Lit before 1800,352 ENGL,422,001,3,A
43595,5586,Figure(s) in Lit before 1800,352 ENGL,422,001,3,A
37860,5586,Figure(s) in Lit before 1800,352 ENGL,422,001,3,A
53758,5586,Figure(s) in Lit before 1800,352 ENGL,422,001,3,A
35619,5586,Figure(s) in Lit before 1800,352 ENGL,422,001,3,A
41385,5586,Figure(s) in Lit before 1800,352 ENGL,422,001,3,A
35116,5586,Figure(s) in Lit before 1800,352 ENGL,422,001,3,A
55974,5586,Figure(s) in Lit before 1800,352 ENGL,422,001,3,A
60960,5586,Figure(s) in Lit before 1800,352 ENGL,422,001,3,A
44259,5586,Figure(s) in Lit before 1800,352 ENGL,422,001,3,A
43960,5586,Figure(s) in Lit before 1800,352 ENGL,422,001,3,A
37724,5586,Figure(s) in Lit before 1800,352 ENGL,422,001,3,A
36090,5586,Figure(s) in Lit before 1800,352 ENGL,422,001,3,A
41678,5586,Figure(s) in Lit before 1800,352 ENGL,422,001,3,A
60099,5586,Figure(s) in Lit before 1800,352 ENGL,422,001,3,A
54287,5694,First Semester French,400 FRENCH,101,001,3,AB
35241,5694,First Semester French,400 FRENCH,101,001,3,A
54529,5694,First Semester French,400 FRENCH,101,001,3,A
36530,5694,First Semester French,400 FRENCH,101,001,3,F
48472,5694,First Semester French,400 FRENCH,101,001,3,A
63665,5694,First Semester French,400 FRENCH,101,001,3,A
55092,5694,First Semester French,400 FRENCH,101,001,3,A
54603,5694,First Semester French,400 FRENCH,101,001,3,C
56604,5694,First Semester French,400 FRENCH,101,001,3,A
39430,5694,First Semester French,400 FRENCH,101,001,3,A
37957,5694,First Semester French,400 FRENCH,101,001,3,A
46968,5694,First Semester French,400 FRENCH,101,001,3,A
41071,5694,First Semester French,400 FRENCH,101,001,3,A
35647,5694,First Semester French,400 FRENCH,101,001,3,A
45907,5694,First Semester French,400 FRENCH,101,001,3,A
50984,5694,First Semester French,400 FRENCH,101,001,3,A
36524,5694,First Semester French,400 FRENCH,101,001,3,F
64607,5694,First Semester French,400 FRENCH,101,001,3,A
59174,5694,First Semester French,400 FRENCH,101,001,3,A
58481,5694,First Semester French,400 FRENCH,101,001,3,A
62259,5694,First Semester French,400 FRENCH,101,001,3,A
53942,5694,First Semester French,400 FRENCH,101,001,3,BC
49118,5694,First Semester French,400 FRENCH,101,001,3,A
50576,5694,First Semester French,400 FRENCH,101,001,3,BC
41312,5694,First Semester French,400 FRENCH,101,001,3,A
47212,5695,First Semester French,400 FRENCH,101,002,3,A
60034,5695,First Semester French,400 FRENCH,101,002,3,A
51138,5695,First Semester French,400 FRENCH,101,002,3,A
40872,5695,First Semester French,400 FRENCH,101,002,3,A
61786,5695,First Semester French,400 FRENCH,101,002,3,A
55818,5695,First Semester French,400 FRENCH,101,002,3,A
54186,5695,First Semester French,400 FRENCH,101,002,3,A
64534,5695,First Semester French,400 FRENCH,101,002,3,A
63415,5695,First Semester French,400 FRENCH,101,002,3,A
39665,5695,First Semester French,400 FRENCH,101,002,3,A
58606,5695,First Semester French,400 FRENCH,101,002,3,A
62874,5695,First Semester French,400 FRENCH,101,002,3,A
61770,5695,First Semester French,400 FRENCH,101,002,3,A
62493,5695,First Semester French,400 FRENCH,101,002,3,A
60265,5695,First Semester French,400 FRENCH,101,002,3,A
65035,5695,First Semester French,400 FRENCH,101,002,3,B
43686,5695,First Semester French,400 FRENCH,101,002,3,A
40066,5695,First Semester French,400 FRENCH,101,002,3,A
37378,5695,First Semester French,400 FRENCH,101,002,3,A
60725,5695,First Semester French,400 FRENCH,101,002,3,A
49554,5695,First Semester French,400 FRENCH,101,002,3,A
43204,5695,First Semester French,400 FRENCH,101,002,3,A
56692,5695,First Semester French,400 FRENCH,101,002,3,A
34904,5695,First Semester French,400 FRENCH,101,002,3,A
41300,5695,First Semester French,400 FRENCH,101,002,3,A
47957,5713,Lit Comics & Film in French,400 FRENCH,271,001,3,A
42155,5713,Lit Comics & Film in French,400 FRENCH,271,001,3,A
46722,5713,Lit Comics & Film in French,400 FRENCH,271,001,3,A
40638,5713,Lit Comics & Film in French,400 FRENCH,271,001,3,A
35017,5713,Lit Comics & Film in French,400 FRENCH,271,001,3,AB
51426,5713,Lit Comics & Film in French,400 FRENCH,271,001,3,A
37352,5713,Lit Comics & Film in French,400 FRENCH,271,001,3,A
57506,5713,Lit Comics & Film in French,400 FRENCH,271,001,3,B
37033,5713,Lit Comics & Film in French,400 FRENCH,271,001,3,A
58829,5713,Lit Comics & Film in French,400 FRENCH,271,001,3,A
37043,5713,Lit Comics & Film in French,400 FRENCH,271,001,3,AB
64596,5713,Lit Comics & Film in French,400 FRENCH,271,001,3,A
47364,5713,Lit Comics & Film in French,400 FRENCH,271,001,3,B
45235,5713,Lit Comics & Film in French,400 FRENCH,271,001,3,A
45423,5713,Lit Comics & Film in French,400 FRENCH,271,001,3,B
43179,5713,Lit Comics & Film in French,400 FRENCH,271,001,3,A
41042,5713,Lit Comics & Film in French,400 FRENCH,271,001,3,A
60586,5713,Lit Comics & Film in French,400 FRENCH,271,001,3,A
50478,5713,Lit Comics & Film in French,400 FRENCH,271,001,3,A
38378,5713,Lit Comics & Film in French,400 FRENCH,271,001,3,AB
60291,5713,Lit Comics & Film in French,400 FRENCH,271,001,3,A
61495,5713,Lit Comics & Film in French,400 FRENCH,271,001,3,B
63253,5713,Lit Comics & Film in French,400 FRENCH,271,001,3,A
36499,5713,Lit Comics & Film in French,400 FRENCH,271,001,3,A
50829,5713,Lit Comics & Film in French,400 FRENCH,271,001,3,A
54367,5810,Intro to Geologic Structures,420 GEOSCI,202,001,3,AB
60976,5810,Intro to Geologic Structures,420 GEOSCI,202,001,3,B
54791,5810,Intro to Geologic Structures,420 GEOSCI,202,001,3,AB
50400,5810,Intro to Geologic Structures,420 GEOSCI,202,001,3,B
58767,5810,Intro to Geologic Structures,420 GEOSCI,202,001,3,AB
50551,5810,Intro to Geologic Structures,420 GEOSCI,202,001,3,A
44783,5810,Intro to Geologic Structures,420 GEOSCI,202,001,3,AB
53800,5810,Intro to Geologic Structures,420 GEOSCI,202,001,3,AB
51853,5810,Intro to Geologic Structures,420 GEOSCI,202,001,3,AB
51212,5810,Intro to Geologic Structures,420 GEOSCI,202,001,3,A
41514,5810,Intro to Geologic Structures,420 GEOSCI,202,001,3,AB
61070,5810,Intro to Geologic Structures,420 GEOSCI,202,001,3,S
36873,5810,Intro to Geologic Structures,420 GEOSCI,202,001,3,AB
36750,5810,Intro to Geologic Structures,420 GEOSCI,202,001,3,B
